"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2200000;"POMORSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2008";15.82;"zł";"";
2200000;"POMORSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2009";16.75;"zł";"";
2200000;"POMORSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2010";17.58;"zł";"";
2200000;"POMORSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2011";18.59;"zł";"";
2200000;"POMORSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2012";19.06;"zł";"";
2200000;"POMORSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2013";20.38;"zł";"";
2200000;"POMORSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2014";21.56;"zł";"";
2200000;"POMORSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2015";22.10;"zł";"";
2200000;"POMORSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2016";22.10;"zł";"";
2200000;"POMORSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2017";21.73;"zł";"";
2200000;"POMORSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2018";21.57;"zł";"";
2200000;"POMORSKIE";"sierpień";"ciepła woda - za 1m3";"cena";"2019";22.14;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2009";;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2010";;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2011";;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2012";;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2013";5.56;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2014";5.34;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2015";4.51;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2016";4.14;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2017";4.29;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2018";5.02;"zł";"";
2200000;"POMORSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2019";5.02;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2006";13.42;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2007";14.09;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2008";14.64;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2009";15.00;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2010";16.00;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2011";16.00;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2012";17.42;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2013";18.64;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2014";18.58;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2015";20.48;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2016";20.98;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2017";23.07;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2018";22.68;"zł";"";
2200000;"POMORSKIE";"sierpień";"bilet do kina";"cena";"2019";18.96;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2006";1.80;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2007";1.81;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2008";1.72;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2009";2.02;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2010";2.10;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2011";1.94;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2012";2.01;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2013";2.03;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2014";1.90;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2015";1.91;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2016";1.97;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2017";2.09;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2018";;"zł";"";
2200000;"POMORSKIE";"sierpień";"mydło toaletowe - za 100g";"cena";"2019";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2006";0.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2007";0.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2008";0.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2009";0.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2010";0.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2011";0.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2012";0.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2013";0.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2014";0.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2015";0.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2016";0.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2017";0.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2018";0.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"karp świeży - za 1kg";"cena";"2019";0.00;"zł";"x";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2006";1.54;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2007";1.71;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2008";2.10;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2009";2.12;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2010";2.13;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2011";2.29;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2012";2.33;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2013";2.50;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2014";2.40;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2015";2.17;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2016";2.21;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2017";2.21;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2018";2.51;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2019";2.43;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2006";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2007";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2008";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2009";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2010";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2011";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2012";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2013";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2014";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2015";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2016";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2017";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0.68;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2006";3.35;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2007";3.84;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2008";3.67;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2009";3.51;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2010";4.40;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2011";4.73;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2012";4.03;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2013";4.79;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2014";4.34;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2015";3.90;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2016";4.15;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2017";6.79;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2018";6.75;"zł";"";
2200000;"POMORSKIE";"wrzesień";"masło świeże o zawartości tłuszczu ok. 82.5% - za 200 g";"cena";"2019";5.89;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2006";1.89;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2007";1.71;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2008";2.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2009";1.97;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2010";2.08;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2011";1.80;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2012";1.73;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2013";1.86;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2014";1.67;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2015";2.57;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2016";2.07;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2017";2.25;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2018";2.84;"zł";"";
2200000;"POMORSKIE";"wrzesień";"marchew - za 1 kg";"cena";"2019";2.83;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2006";2.36;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2007";2.61;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2008";3.10;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2009";3.23;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2010";3.25;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2011";3.37;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2012";3.60;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2013";3.81;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2014";3.64;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2015";3.59;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2016";3.82;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2017";3.86;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2018";4.71;"zł";"";
2200000;"POMORSKIE";"wrzesień";"herbata czarna. liściasta - za 100g";"cena";"2019";7.96;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2006";14.82;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2007";15.92;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2008";16.05;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2009";17.17;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2010";17.62;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2011";18.59;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2012";19.06;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2013";20.38;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2014";21.56;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2015";21.98;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2016";22.29;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2017";21.75;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2018";21.57;"zł";"";
2200000;"POMORSKIE";"wrzesień";"ciepła woda - za 1m3";"cena";"2019";22.14;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2009";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2010";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2011";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2012";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2013";5.63;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2014";5.23;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2015";4.35;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2016";4.25;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2017";4.35;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2018";5.03;"zł";"";
2200000;"POMORSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2019";4.99;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2006";13.42;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2007";14.09;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2008";14.64;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2009";15.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2010";15.75;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2011";16.00;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2012";17.42;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2013";18.73;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2014";18.67;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2015";20.48;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2016";21.53;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2017";23.07;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2018";21.73;"zł";"";
2200000;"POMORSKIE";"wrzesień";"bilet do kina";"cena";"2019";18.96;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2006";1.80;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2007";1.81;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2008";1.78;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2009";2.09;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2010";2.01;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2011";1.85;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2012";2.01;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2013";2.02;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2014";1.91;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2015";1.93;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2016";1.96;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2017";2.15;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2018";;"zł";"";
2200000;"POMORSKIE";"wrzesień";"mydło toaletowe - za 100g";"cena";"2019";;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2006";11.88;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2007";12.11;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2008";12.30;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2009";13.02;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2010";13.18;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2011";14.32;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2012";15.39;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2013";14.63;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2014";14.23;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2015";16.23;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2016";0.00;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2017";0.00;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2018";0.00;"zł";"";
2200000;"POMORSKIE";"październik";"karp świeży - za 1kg";"cena";"2019";0.00;"zł";"x";
2200000;"POMORSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2006";1.54;"zł";"";
2200000;"POMORSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2007";1.98;"zł";"";
2200000;"POMORSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2008";2.14;"zł";"";
2200000;"POMORSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2009";2.08;"zł";"";
2200000;"POMORSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2010";2.14;"zł";"";
2200000;"POMORSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2011";2.33;"zł";"";
2200000;"POMORSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2012";2.39;"zł";"";
2200000;"POMORSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2013";2.51;"zł";"";
2200000;"POMORSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2014";2.38;"zł";"";
2200000;"POMORSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2015";2.20;"zł";"";
2200000;"POMORSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2016";2.16;"zł";"";
2200000;"POMORSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2017";2.23;"zł";"";
2200000;"POMORSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 2-2.5% - za 1l";"cena";"2018";2.34;"zł";"";
